Id,country,region,city,postalCode,latitude,longitude,metroCode,areaCode
3303,IN,36,Nurpur,,29.15,78.4167,,
3304,IN,25,Kaikalapettai,,13.0219,80.1206,,
3305,IN,36,Noida,,28.57,77.32,,
3306,IN,28,Gopalnagar,,22.0939,88.2433,,
3307,IN,16,Pathri,,19.25,76.45,,
3308,IN,11,Paonta,,30.45,77.6167,,
3309,IN,28,Falakata,,26.5208,89.2054,,
3310,IN,23,Jaito,,30.4667,74.8833,,
3311,IN,25,Tiruchendur,,8.4833,78.1167,,
3312,IN,28,Kishanganj,,26.1167,87.9333,,
3313,IN,13,Vaikom,,9.7667,76.4,,
3314,IN,11,Sujanpur Tira,,31.8333,76.5,,
3315,IN,28,Kotalpur,,23.0333,87.6,,
3316,IN,36,Dankaur,,28.35,77.55,,
3317,IN,2,Lepakshi,,13.8156,77.6014,,
3318,IN,13,Tanniyurnagaram,,10.9667,75.8667,,
3319,IN,9,Versara,,21.65,71.3,,
3320,IN,9,Lakhtar,,22.85,71.7833,,
3321,IN,25,Madattukkulam,,10.5667,77.35,,
3322,IN,28,Argoal,,21.9667,87.6333,,
3323,IN,38,Dumri,,23.9833,86.0167,,
3324,IN,23,Bishanpura,,30.7481,76.0571,,
3325,IN,28,Kuliara,,22.79,87.9975,,
3326,IN,21,Jagatsinghpur,,20.2667,86.1667,,
3327,IN,2,Koratla,,18.8167,78.7167,,
3328,IN,26,Kailashahar,,24.3333,92.0167,,
3329,IN,19,Mysuru,,12.3072,76.6497,,
3330,IN,24,Samdari,,25.8167,72.5833,,
3331,IN,39,Purola,,30.8833,78.0833,,
3332,IN,21,Biribati,,20.4333,85.9833,,
3333,IN,23,Rajgarh Channa,,30.5654,76.178,,
3334,IN,2,Pyapali,,15.2333,77.7333,,
3335,IN,13,Pottundi,,10.55,76.6167,,
3336,IN,36,Jaula,,29.2833,77.4167,,
3337,IN,16,Kenjala,,17.8,73.5667,,
3338,IN,2,Nakrekal,,17.1667,79.4333,,
3339,IN,9,Cambay,,22.3,72.6167,,
3340,IN,16,Malvan,,16.0667,73.4667,,
3341,IN,16,Kuhi,,21.0167,79.3667,,
3342,IN,2,Chevella,,17.3067,78.1353,,
3343,IN,2,Lingojiguda,,17.265,78.9333,,
3344,IN,10,Balana,,29.2806,76.9011,,
3345,IN,16,Bote,,19.25,74.15,,
3346,IN,9,Gijram,,21.4833,73.1167,,
3347,IN,24,Bairat,,27.45,76.1833,,
3348,IN,36,Amanpur,,27.7167,78.75,,
3349,IN,38,Chorkata,,24.2667,87.0833,,
3350,IN,23,Bhikhi,,30.0667,75.5333,,
3351,IN,24,Parbatsar,,26.8833,74.7667,,
3352,IN,25,Kayalpatnam,,8.5667,78.1167,,
3353,IN,28,Badkulla,,23.2833,88.5333,,
3354,IN,9,Harij,,23.7,71.9,,
3355,IN,21,Bolgarh,,20.1833,85.2667,,
3356,IN,16,Erandol,,20.9167,75.3333,,
3357,IN,13,Neriamangalam,,10.05,76.7833,,
3358,IN,13,Karuvarakkundu,,11.1333,76.3333,,
3359,IN,34,Nagra,,25.9,84.75,,
3360,IN,38,Mushabani,,22.5167,86.45,,
3361,IN,36,Fatehpur Chaurasi,,26.7833,80.2667,,
3362,IN,9,Rohani,,22.4167,72.4667,,
3363,IN,16,Bahirevadi,,16.2833,74.3167,,
3364,IN,10,Mitathal,,28.8667,76.1667,,
3365,IN,12,Panjhaa,,33.2472,74.4972,,
3366,IN,25,Kaveripak,,12.9,79.4667,,
3367,IN,16,Kudal,,16.0333,73.6833,,
3368,IN,19,Sakleshpur,,12.9667,75.7833,,
3369,IN,30,Itanagar,,27.1,93.6167,,
3370,IN,35,Shujalpur,,23.4,76.7167,,
3371,IN,16,Gangapur,,19.6833,75.0167,,
3372,IN,13,Vandiperiyar,,9.5833,77.0833,,
3373,IN,25,Kombai,,9.8333,77.3167,,
3374,IN,25,Palayankottai,,8.7167,77.7333,,
3375,IN,13,Pattikad,,10.55,76.3333,,
3376,IN,12,Kargil,,34.5667,76.1,,
3377,IN,19,Arsikere,,13.3139,76.2561,,
3378,IN,12,Chak Badrinath,,34.0042,74.8542,,
3379,IN,36,Sahaswan,,28.0833,78.75,,
3380,IN,23,Gangowal,,31.4,76.1167,,
3381,IN,24,Maripuriya,,25.2194,75.5558,,
3382,IN,36,Mursan,,27.5833,77.9333,,
3383,IN,25,Vikramasingapuram,,8.6667,77.3333,,
3384,IN,9,Vanji,,21.8833,73.8,,
3385,IN,9,Nanodra,,22.8333,72.2,,
3386,IN,10,Kalanaur,,28.8333,76.4,,
3387,IN,16,Kanera,,17.7167,73.9167,,
3388,IN,24,Sawar,,25.75,75.2167,,
3389,IN,12,Ramkandu,,33.2833,74.9333,,
3390,IN,2,Himayatnagar,,17.3417,78.3075,,
3391,IN,28,Uchalan,,23.0333,87.7833,,
3392,IN,24,Bas Kirtan,,28.4966,75.523,,
3393,IN,2,Tangeda,,16.6667,79.8333,,
3394,IN,16,Manor,,19.75,72.9167,,
3395,IN,25,Gettavadi,,11.6667,76.9,,
3396,IN,10,Ateli,,28.1,76.2833,,
3397,IN,24,Begun,,24.9833,75,,
3398,IN,2,Atmakur,,15.8833,78.5833,,
3399,IN,2,Chagalamarri,,14.9667,78.5833,,
3400,IN,28,Gokarna,,24.05,88.1167,,
3401,IN,16,Amaravati,,20.9333,77.75,,
3402,IN,2,Kadiri,,14.1167,78.1667,,
3403,IN,23,Dakala,,30.2167,76.3667,,
3404,IN,11,Chail,,30.9833,77.1833,,
3405,IN,23,Jodhe,,31.5833,75.3333,,
3406,IN,12,Charar-i-sharif,,33.8667,74.7667,,
3407,IN,13,Perumanseri,,8.9667,76.6167,,
3408,IN,10,Kot,,27.9667,77.2333,,
3409,IN,10,Rajaund,,29.5833,76.4833,,
3410,IN,25,Vasavasamudram,,12.5,80.1167,,
3411,IN,10,Tangoli,,30.0815,76.5853,,
3412,IN,36,Sasni,,27.7167,78.0833,,
3413,IN,16,Kagal,,16.5833,74.3167,,
3414,IN,17,Moirang,,24.5,93.7667,,
3415,IN,21,Begunia,,20.2,85.45,,
3416,IN,35,Khachrod,,23.4167,75.2833,,
3417,IN,16,Phulambri,,20.1,75.4167,,
3418,IN,35,Pipariya,,24.0135,78.1734,,
3419,IN,19,Hosadurga,,13.7981,76.2861,,
3420,IN,13,Peermade,,9.5667,76.9833,,
3421,IN,19,Ballari,,15.15,76.9333,,
3422,IN,36,Nai Nagla,,29.6658,77.2656,,
3423,IN,25,Pedda Nayakkanpalaiyam,,11.6667,78.5167,,
3424,IN,16,Konvali,,16.3,73.9667,,
3425,IN,21,Balipatna,,20.2,85.95,,
3426,IN,3,Dalgoma,,26.1,90.7833,,
3427,IN,23,Balloke,,30.3833,75.3333,,
3428,IN,23,Dera Baba Nanak,,32.0333,75.0167,,
3429,IN,36,Mohand,,30.1783,77.9058,,
3430,IN,25,Melpadi,,13.0667,79.2833,,
3431,IN,16,Ambhai,,20.4667,75.5667,,
3432,IN,36,Bilhaur,,26.85,80.0833,,
3433,IN,9,Chhala,,23.3,72.7667,,
3434,IN,3,Machkhoa,,27.3333,94.55,,
3435,IN,25,Anaimalai,,10.5833,76.9333,,
3436,IN,38,Kura,,23.5667,86.2167,,
3437,IN,28,Baidyapur,,23.1667,88.25,,
3438,IN,19,Mulbagal,,13.1667,78.4,,
3439,IN,21,Sunakhala,,19.8333,85.2833,,
3440,IN,23,Chandbaja,,30.75,74.85,,
3441,IN,23,Kishenpura,,30.9333,75.35,,
3442,IN,38,Barhi,,24.3,85.4167,,
3443,IN,2,Yapral,,17.5053,78.5425,,
3444,IN,37,Gandai,,21.6667,81.1,,
3445,IN,9,Trapaj,,21.4333,72.1167,,
3446,IN,31,Lunglei,,22.8833,92.7333,,
3447,IN,16,Savda,,21.15,75.8833,,
3448,IN,34,Nawada,,24.8833,85.5333,,
3449,IN,23,Anandpur,,31.25,76.5,,
3450,IN,16,Adi,,18.3892,72.9303,,
3451,IN,24,Didwana,,27.4,74.5667,,
3452,IN,12,Srinigar,,34.0922,74.8022,,
3453,IN,9,Bhadli,,22.0167,71.4333,,
3454,IN,24,Mala,,26.5333,75.1,,
3455,IN,19,Yadiyur,,12.9728,76.8594,,
3456,IN,36,Bachhraon,,28.9333,78.2167,,
3457,IN,19,Sadali,,13.6333,77.8667,,
3458,IN,16,,,18.975,72.8258,,
3459,IN,9,,,23.0333,72.6167,,
3460,IN,2,,,17.3753,78.4744,,
3461,IN,36,Kulpahar,,25.3167,79.65,,
3462,IN,9,Jhagadia,,21.7,73.15,,
3463,IN,18,Mairang,,25.5667,91.6333,,
3464,IN,28,,,22.5697,88.3697,,
3465,IN,2,Tadepalli,,16.4667,80.6,,
3466,IN,25,,,13.0833,80.2833,,
3467,IN,34,Mokama,,25.4,85.9167,,
3468,IN,13,,,9.9667,76.2333,,
3469,IN,21,,,20.2333,85.8333,,
3470,IN,2,Penukonda,,14.0833,77.5833,,
3471,IN,3,Gauripur,,26.0835,89.9616,,
3472,IN,25,Madhavaram,,13.1492,80.2367,,
3473,IN,21,Khallikot,,19.6167,85.0833,,
3474,IN,33,Moira,,15.6,73.8333,,
3475,IN,11,Ghat,,31.1808,77.0281,,
3476,IN,28,Sagardighi,,24.2833,88.1,,
3477,IN,36,Kasia,,26.7456,83.9197,,
3478,IN,23,,,30.9,75.85,,
3479,IN,37,Salkhan,,21.8167,82.5667,,
3480,IN,18,Mawliba,,25.55,91.1833,,
3481,IN,18,Mutah,,25.6333,92.2833,,
3482,IN,23,Bankhandi,,30.9,75.0833,,
3483,IN,24,Sinsini,,27.3667,77.2833,,
3484,IN,28,Raghabpur,,22.4181,88.3425,,
3485,IN,23,Dehlon,,30.75,75.85,,
3486,IN,23,Nurpur,,31.1667,76.4833,,
